PURCHASE_ORDER_NUMBER,PO_DOCUMENT_DATE,SUPPLIER_NUMBER,SUPPLIER_NAME,PO_VALUE_ETB,OPEN_VALUE_ETB,PERFORMANCE_GUARANTEE_SUBMISSION_DATE,PERFORMANCE_GUARANTEE_RECEIVED_DATE,PERFORMANCE_GUARANTEE_EXPIRY_DATE,DAYS_TO_EXPIRY,PERFORMANCE_BOND_STATUS,REPORTING_CURRENCY
4500002548,2024-12-03,20000376,Ind-Swift Ltd,"1,259,395.66",0,[NULL],[NULL],2026-04-09,-103,MISSING,ETB
4500002551,2024-12-03,20000407,Mission Pharma,"13,125,213.30",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500002553,2024-12-03,20000249,RISE GLOBAL GMBH,"34,450,197.35",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500002592,2024-12-06,20000216,Beeveejay Limited,"5,002,430.16",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000991,2024-07-13,20000589,Cupid Limited,"13,786,624.02",0,[NULL],[NULL],2025-08-15,-340,MISSING,ETB
4500001027,2024-07-16,20000249,RISE GLOBAL GMBH,"430,762.53",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001096,2024-07-18,20000475,Zaman Project Management,"3,983,618.46",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001188,2024-07-25,20000442,Scott Edil Pharmacia Ltd,"8,973,405.51",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500002264,2024-11-07,20000683,Samed FZE,"22,601,318.92",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500002490,2024-11-27,20000249,RISE GLOBAL GMBH,"4,315,072.13",0,[NULL],[NULL],2026-08-15,25,MISSING,ETB
4500002555,2024-12-03,20000400,Medicamen Biotech Limited,"3,842,640.67",0,[NULL],[NULL],2026-01-31,-171,MISSING,ETB
4500002644,2024-12-12,20000029,Hebei Pukang Medical Instrument Co,"5,355,759.86",0,[NULL],[NULL],2025-10-25,-269,MISSING,ETB
4500002929,2025-01-13,20000372,Ida Foundation,"296,025,223.36",0,[NULL],[NULL],2026-06-15,-36,MISSING,ETB
4500003106,2025-01-25,20000683,Samed FZE,"13,035,032.46",0,[NULL],[NULL],2025-08-24,-331,MISSING,ETB
4500003152,2025-01-28,20000319,Apothecaries Sundries Manufacturing,"6,366,067.67",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500003353,2025-02-08,20000158,Shenzhen Mindray Bio-Medical Electr,"16,227,929.47",0,[NULL],[NULL],2026-07-04,-17,MISSING,ETB
4500003377,2025-02-11,20000358,Gst Corporation Ltd,"2,879,929.18",0,[NULL],[NULL],2026-02-24,-147,MISSING,ETB
4500003392,2025-02-11,20000673,Nanjing Mindray Biomedical Electron,"18,962,828.10",0,[NULL],[NULL],2026-05-01,-81,MISSING,ETB
4500003401,2025-02-12,20000324,Avian International,"727,156.28",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500003426,2025-02-13,20000110,Peters Surgical India Pvt. Ltd.,"11,506,345.19",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500003844,2025-03-17,10000748,Addis Pharmaceutical Factory Sc.,"22,997,575.36",0,[NULL],[NULL],2026-04-04,-108,MISSING,ETB
4500003880,2025-03-19,10000743,East African Pharmaceuticals Plc,"7,632,300",0,[NULL],[NULL],2025-08-18,-337,MISSING,ETB
4500003909,2025-03-20,10000743,East African Pharmaceuticals Plc,"7,632,300",0,[NULL],[NULL],2025-08-17,-338,MISSING,ETB
4500004106,2025-04-08,20000442,Scott Edil Pharmacia Ltd,"1,478,505.54",0,[NULL],[NULL],2026-05-15,-67,MISSING,ETB
4500004110,2025-04-08,20000400,Medicamen Biotech Limited,"945,064.57",0,[NULL],[NULL],2026-04-30,-82,MISSING,ETB
4500004112,2025-04-08,20000323,Aurobindo Pharma,"845,428.20",0,[NULL],[NULL],2026-06-25,-26,MISSING,ETB
4500004119,2025-04-08,20000398,Macleods Pharmaceuticals Ltd.,"16,087,453.22",0,[NULL],[NULL],2026-06-15,-36,MISSING,ETB
4500004124,2025-04-08,20000335,Brawn Laboratories Ltd.,"14,121,264.30",0,[NULL],[NULL],2026-04-28,-84,MISSING,ETB
4500004141,2025-04-09,20000385,Kilitch Drugs,"8,409,010.21",0,[NULL],[NULL],2026-05-13,-69,MISSING,ETB
4500004148,2025-04-24,10000981,Lifecare Pharmaceutical Trading,"134,657,398.35",0,[NULL],[NULL],2025-05-06,-441,MISSING,ETB
4500004161,2025-04-10,20000227,Guizhou tedia medical instruments C,"24,805,634.26",0,[NULL],[NULL],2026-05-25,-57,MISSING,ETB
4500004180,2025-04-10,20000430,Relier Pharma Fze,"6,134,049.03",0,[NULL],[NULL],2026-05-14,-68,MISSING,ETB
4500004182,2025-04-10,20000358,Gst Corporation Ltd,"879,239.90",0,[NULL],[NULL],2026-05-29,-53,MISSING,ETB
4500004189,2025-04-11,20000325,Bafna Pharmaceuticals Ltd.,"737,822.42",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500006033,2025-07-09,20000408,M.J Biopharm Pvt. Ltd,"362,823,361.45",0,[NULL],[NULL],2026-08-08,18,MISSING,ETB
4500006396,2025-08-12,20000335,Brawn Laboratories Ltd.,"18,735,782.22",0,[NULL],[NULL],2026-11-13,115,MISSING,ETB
4500006768,2025-09-02,20000457,The Say Pharma Drug Store Llc,"37,581,247.94",0,[NULL],[NULL],2026-10-07,78,MISSING,ETB
4500007758,2025-10-22,20000230,Intec Products Inc,"11,662,118.40",0,[NULL],[NULL],2026-05-12,-70,MISSING,ETB
4500007811,2025-10-26,20000337,Ciron Drugs And Pharmaceuticals Pvt,"62,461,464.32",0,[NULL],[NULL],2027-05-10,293,MISSING,ETB
4500007878,2025-10-28,20000439,Sakar Healthcare Limited,"26,835,739.68",0,[NULL],[NULL],2026-12-03,135,MISSING,ETB
4500007937,2025-10-31,20000341,"Cspc Ouyi Pharmaceutical Co.,Ltd","17,064,551.79",0,[NULL],[NULL],2026-11-28,130,MISSING,ETB
4500006129,2025-07-25,20000012,Fenway Trading Co.Ltd,"5,307,423.80",0,[NULL],[NULL],2026-10-12,83,MISSING,ETB
4500006255,2025-08-01,20000370,High Technology Inc,0,0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500006313,2025-08-07,20000370,High Technology Inc,0,0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500006351,2025-08-11,20000247,REMEDICA LTD,"3,075,360.15",0,[NULL],[NULL],2026-08-11,21,MISSING,ETB
4500006358,2025-08-11,20000334,Boston Medical Fze.,"117,527,008",0,[NULL],[NULL],2026-10-07,78,MISSING,ETB
4500004906,2025-05-29,20000363,"Hangzhou Alltest Biotech Co., Ltd","15,450,347.90",0,[NULL],[NULL],2026-08-15,25,MISSING,ETB
4500005225,2025-06-17,20000394,Leben Laboratories Private Limited,"2,798,196.65",0,[NULL],[NULL],2026-08-07,17,MISSING,ETB
4500005892,2025-07-06,20000249,RISE GLOBAL GMBH,"8,249,598.40",0,[NULL],[NULL],2026-08-15,25,MISSING,ETB
4500006025,2025-07-08,20000087,Medico (Huaian) Co.Ltd,"3,402,735.75",0,[NULL],[NULL],2026-08-18,28,MISSING,ETB
4500004785,2025-05-22,20000363,"Hangzhou Alltest Biotech Co., Ltd","59,396,318.90",0,[NULL],[NULL],2026-08-15,25,MISSING,ETB
4500004538,2025-05-13,20000218,BOSTON MEDICAL FZE.,"377,827,112.28",0,[NULL],[NULL],2026-08-06,16,MISSING,ETB
4500004605,2025-05-14,20000249,RISE GLOBAL GMBH,"30,062,319.98",0,[NULL],[NULL],2026-07-16,-5,MISSING,ETB
4500004691,2025-05-16,20000394,Leben Laboratories Private Limited,"1,761,754.85",0,[NULL],[NULL],2026-05-30,-52,MISSING,ETB
4500005790,2025-07-05,20000416,Neon Laboratory Ltd.,"9,100,887.82",0,[NULL],[NULL],2026-09-24,65,MISSING,ETB
4500005935,2025-07-06,20000222,Care Pharma FZ LLC,"47,200,058.03",0,[NULL],[NULL],2026-08-07,17,MISSING,ETB
4500006034,2025-07-09,20000469,Vhb Medi Sciences Limited,"50,271,126.11",0,[NULL],[NULL],2026-07-31,10,MISSING,ETB
4500006124,2025-07-24,20000830,GB Life Care Co. Ltd,"16,617,701.11",0,[NULL],[NULL],2026-09-03,44,MISSING,ETB
4500004676,2025-05-16,20000442,Scott Edil Pharmacia Ltd,"45,953,632.82",0,[NULL],[NULL],2026-07-01,-20,MISSING,ETB
4500005305,2025-06-20,20000254,"Shenzhen Browiner Tech CO., LTD","500,947,502.78",0,[NULL],[NULL],2026-07-01,-20,MISSING,ETB
4500004526,2025-05-12,20000683,Samed FZE,"28,252,874.16",0,[NULL],[NULL],2026-10-11,82,MISSING,ETB
4500004546,2025-05-13,20000265,Wise team FZC,"14,126,437.08",0,[NULL],[NULL],2026-08-05,15,MISSING,ETB
4500004557,2025-05-13,20000683,Samed FZE,"26,482,237",0,[NULL],[NULL],2026-10-11,82,MISSING,ETB
4500004585,2025-05-15,20000311,Abbott Gmbh,0,0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500003829,2025-03-17,20000363,"Hangzhou Alltest Biotech Co., Ltd","15,839,901.40",0,[NULL],[NULL],2026-12-31,163,MISSING,ETB
4500003853,2025-03-17,10001161,GLOCARE PHARMAMANUFACTURING PLC,"53,803,051.28",0,[NULL],[NULL],2026-04-08,-104,MISSING,ETB
4500004133,2025-04-09,20000416,Neon Laboratory Ltd.,"13,320,069.09",0,[NULL],[NULL],2026-05-21,-61,MISSING,ETB
4500004157,2025-04-10,20000461,Tulip Diagnotics Ltd.,"672,838.58",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500003584,2025-02-28,10000744,Ethiopian Pharmaceuticals Manufactu,"44,593,925.94",0,[NULL],[NULL],2026-07-07,-14,MISSING,ETB
4500003733,2025-03-11,20000264,United Pharma (K) Limited,"4,574,690",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500003759,2025-03-12,10000748,Addis Pharmaceutical Factory Sc.,"99,256,080",0,[NULL],[NULL],2027-03-24,246,MISSING,ETB
4500003167,2025-01-29,20000321,Astra Zeneca,"22,750,476.65",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001851,2024-10-10,20000688,Roche diagnostic (Pty) Ltd,"102,797,100.58",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500002017,2024-10-24,20000691,Aquatain products PTY LTD,"170,432,380.80",0,[NULL],[NULL],2025-12-26,-207,MISSING,ETB
4500007954,2025-11-02,20000385,Kilitch Drugs,"1,268,860.16",0,[NULL],[NULL],2026-11-26,128,MISSING,ETB
4500006441,2025-08-13,20000171,Sterilance Medical (Suzhou),"6,086,958.80",0,[NULL],[NULL],2026-09-04,45,MISSING,ETB
4500006476,2025-08-14,20000325,Bafna Pharmaceuticals Ltd.,"23,051,005.07",0,[NULL],[NULL],2026-09-17,58,MISSING,ETB
4500006560,2025-08-19,20000249,RISE GLOBAL GMBH,"25,900,509.24",0,[NULL],[NULL],2026-09-12,53,MISSING,ETB
4500007108,2025-09-22,20000337,Ciron Drugs And Pharmaceuticals Pvt,"4,546,304.23",0,[NULL],[NULL],2027-04-09,262,MISSING,ETB
4500006843,2025-09-05,20000482,Cipla Pharmacuticals Ltd. -,"5,610,174.92",0,[NULL],[NULL],2026-09-05,46,MISSING,ETB
4500002491,2024-11-27,20000329,Beijingwantai Biological Pharmacy C,"6,159,129.60",0,[NULL],[NULL],2026-02-12,-159,MISSING,ETB
4500002707,2024-12-21,20000397,Lupin Limited,"189,873,403.41",0,[NULL],[NULL],2025-12-31,-202,MISSING,ETB
4500003095,2025-01-25,20000511,B Medical System - Luxembourg,"310,405,352.45",0,[NULL],[NULL],2025-12-31,-202,MISSING,ETB
4500003114,2025-01-25,20000726,Wise Team FZC JV with Wise Team PLC,"27,228,118.30",0,[NULL],[NULL],2026-04-10,-102,MISSING,ETB
4500003293,2025-02-05,20000398,Macleods Pharmaceuticals Ltd.,"6,974,963.95",0,[NULL],[NULL],2026-02-28,-143,MISSING,ETB
4500001695,2024-09-30,20000248,REY INTERNATIONAL FZC,"42,975,956.12",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001985,2024-10-22,20000012,Fenway Trading Co.Ltd,"3,680,824.08",0,[NULL],[NULL],2025-12-05,-228,MISSING,ETB
4500002199,2024-11-03,20000367,Hebei Pukang Medical Instruments Co,"7,189,623.39",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500002200,2024-11-03,20000396,Linet Spol. S.R.O,"79,468,636",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500002204,2024-11-04,20000218,BOSTON MEDICAL FZE.,"5,510,690.18",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500002207,2024-11-04,20000475,Zaman Project Management,"61,970,237.87",0,[NULL],[NULL],2026-01-12,-190,MISSING,ETB
4500002327,2024-11-12,20000153,Shenzhen Comen Medical Instrumnt Co,"5,232,615.94",0,[NULL],[NULL],2026-08-05,15,MISSING,ETB
4500004127,2025-04-09,20000378,Intas Pharmaceutical Ltd.,"22,750,621.27",0,[NULL],[NULL],2026-08-15,25,MISSING,ETB
4500004152,2025-04-09,20000357,Galentic Pharma,"5,034,586.66",0,[NULL],[NULL],2026-06-03,-48,MISSING,ETB
4500004158,2025-04-10,20000416,Neon Laboratory Ltd.,"10,099,738.54",0,[NULL],[NULL],2026-04-24,-88,MISSING,ETB
4500004159,2025-04-10,10000746,Sansheng Pharmaceutical Plc,"48,195,410",0,[NULL],[NULL],2026-04-25,-87,MISSING,ETB
4500004535,2025-05-12,20000012,Fenway Trading Co.Ltd,"4,117,312.06",0,[NULL],[NULL],2026-10-21,92,MISSING,ETB
4500004513,2025-05-12,10000746,Sansheng Pharmaceutical Plc,"19,707,090",0,[NULL],[NULL],2026-08-18,28,MISSING,ETB
4500004583,2025-05-13,20000511,B Medical System - Luxembourg,"39,340,441.36",0,[NULL],[NULL],2026-08-12,22,MISSING,ETB
4500004629,2025-05-14,20000590,SEVATTO PHARMA,"27,712,748.06",0,[NULL],[NULL],2025-11-18,-245,MISSING,ETB
4500004633,2025-05-14,20000406,Milan Laboratories (India) Pvt.Ltd,"4,946,860.91",0,[NULL],[NULL],2026-06-30,-21,MISSING,ETB
4500004699,2025-05-17,20000549,Afrovision pharmaceuticals,"214,080",0,[NULL],[NULL],2026-05-24,-58,MISSING,ETB
4500001536,2024-09-14,20000393,Laurus Labs Limited,"48,933,705.09",0,[NULL],[NULL],2025-12-31,-202,MISSING,ETB
4500001539,2024-09-14,20000394,Leben Laboratories Private Limited,"50,808,213.44",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001543,2024-09-15,20000353,Fdc,"4,292,441.60",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001287,2024-08-07,20000249,RISE GLOBAL GMBH,"4,522,025.20",0,[NULL],[NULL],2025-09-13,-311,MISSING,ETB
4500001440,2024-09-02,20000353,Fdc,"37,727,688.86",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001147,2024-07-23,20000400,Medicamen Biotech Limited,"11,484,287.50",0,[NULL],[NULL],2025-12-31,-202,MISSING,ETB
4500001156,2024-07-23,20000400,Medicamen Biotech Limited,"44,633,438.79",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001047,2024-07-17,20000378,Intas Pharmaceutical Ltd.,"6,191,784.80",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001055,2024-07-17,20000333,Bliss Gvs Pharma Ltd.,"6,093,520.52",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001058,2024-07-17,20000323,Aurobindo Pharma,"55,953,051.98",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001066,2024-07-17,20000548,Beckman coulter,"8,727,029.25",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001736,2024-10-03,20000337,Ciron Drugs And Pharmaceuticals Pvt,"8,148,990.47",0,[NULL],[NULL],2025-12-10,-223,MISSING,ETB
4500010908,2026-04-06,10000976,Gilando Biomedical Solution PLC,"16,706,465",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500002411,2024-11-19,20000398,Macleods Pharmaceuticals Ltd.,"499,194,411.59",0,[NULL],[NULL],2025-12-31,-202,MISSING,ETB
4500002558,2024-12-03,20000439,Sakar Healthcare Limited,"6,299,142.24",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500002563,2024-12-03,20000442,Scott Edil Pharmacia Ltd,"1,255,539.17",0,[NULL],[NULL],2026-04-23,-89,MISSING,ETB
4500002647,2024-12-13,20000694,Life Root Trading FZE,"155,010,797.28",0,[NULL],[NULL],2025-12-23,-210,MISSING,ETB
4500002617,2024-12-10,20000360,Guilin HBM health protection Inc,"545,031,403.03",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500003146,2025-01-28,20000058,"Jiangsu Saikang Medical Co.,Ltd","8,423,265.68",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500003305,2025-02-05,20000730,AqVida GmbH,"52,173,862.78",0,[NULL],[NULL],2026-03-10,-133,MISSING,ETB
4500003311,2025-02-06,20000369,Hetro Labs Ltd.,"59,684,319.96",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500003374,2025-02-11,20000734,Syngenta crop protection Ag,"672,183,745.23",0,[NULL],[NULL],2026-03-28,-115,MISSING,ETB
4500004608,2025-05-14,20000249,RISE GLOBAL GMBH,"12,620,860.44",0,[NULL],[NULL],2026-07-16,-5,MISSING,ETB
4500004622,2025-05-14,20000337,Ciron Drugs And Pharmaceuticals Pvt,"11,619,268.99",0,[NULL],[NULL],2027-02-28,222,MISSING,ETB
4500004656,2025-05-15,20000393,Laurus Labs Limited,"21,229,772.68",0,[NULL],[NULL],2026-06-15,-36,MISSING,ETB
4500004677,2025-05-16,20000335,Brawn Laboratories Ltd.,"55,159,637.14",0,[NULL],[NULL],2026-06-29,-22,MISSING,ETB
4500004692,2025-05-16,20000452,Sunrise International Labs Ltd,"20,914,230.24",0,[NULL],[NULL],2026-06-10,-41,MISSING,ETB
4500004793,2025-05-22,20000370,High Technology Inc,"688,772.92",0,[NULL],[NULL],2026-10-20,91,MISSING,ETB
4500004075,2025-04-07,20000229,Hexagon Nutrition (International) P,"86,968,734.88",0,[NULL],[NULL],2026-10-16,87,MISSING,ETB
4500004138,2025-04-09,20000417,Ningbo Inopha Biotec Ltd.,"9,976,731.53",0,[NULL],[NULL],2026-04-15,-97,MISSING,ETB
4500003522,2025-02-20,20000735,ILEX BIOTECH LTD,"35,129,892",0,[NULL],[NULL],2026-02-04,-167,MISSING,ETB
4500004208,2025-04-14,20000249,RISE GLOBAL GMBH,"12,817,367.88",0,[NULL],[NULL],2026-06-11,-40,MISSING,ETB
4500006048,2025-07-20,20000416,Neon Laboratory Ltd.,"3,544,159.69",0,[NULL],[NULL],2026-07-23,2,MISSING,ETB
4500006073,2025-07-23,20000265,Wise team FZC,"14,327,703.36",0,[NULL],[NULL],2026-08-05,15,MISSING,ETB
4500004787,2025-05-22,20000222,Care Pharma FZ LLC,"16,968,538.06",0,[NULL],[NULL],2026-09-16,57,MISSING,ETB
4500005915,2025-07-06,20000416,Neon Laboratory Ltd.,"486,088.56",0,[NULL],[NULL],2026-09-02,43,MISSING,ETB
4500006131,2025-07-25,20000012,Fenway Trading Co.Ltd,"1,341,199.66",0,[NULL],[NULL],2026-10-12,83,MISSING,ETB
4500006309,2025-08-07,20000370,High Technology Inc,"13,923,374.59",0,[NULL],[NULL],2026-10-20,91,MISSING,ETB
4500006398,2025-08-12,20000429,Pinnacle Life Science Pvt. Ltd.,"2,844,772.16",0,[NULL],[NULL],2026-10-15,86,MISSING,ETB
4500006413,2025-08-12,20000442,Scott Edil Pharmacia Ltd,"848,050.15",0,[NULL],[NULL],2026-10-13,84,MISSING,ETB
4500006460,2025-08-14,20000394,Leben Laboratories Private Limited,"4,851,825.72",0,[NULL],[NULL],2026-09-19,60,MISSING,ETB
4500000240,2024-06-08,20000339,Connexi,"142,649,680.82",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000357,2024-06-08,20000347,Emcure Parmaceuticals Ltd.,"37,098,265.84",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000456,2024-06-08,20000323,Aurobindo Pharma,"528,238.30",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000627,2024-06-18,20000240,Nubenco enterprise INC,"6,589,801.61",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000647,2024-06-19,20000442,Scott Edil Pharmacia Ltd,"3,708,596.32",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000654,2024-06-19,20000442,Scott Edil Pharmacia Ltd,"1,377,247.11",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500007862,2025-10-28,20000247,REMEDICA LTD,"500,898.50",0,[NULL],[NULL],2026-11-21,123,MISSING,ETB
4500008377,2025-11-20,20000323,Aurobindo Pharma,"3,467,808.77",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500008794,2025-12-16,10003355,ROYAL MEDICAL TEXTILE MANUFACTURING,"7,020,000",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001038,2024-07-17,20000335,Brawn Laboratories Ltd.,"383,304.44",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001044,2024-07-17,20000407,Mission Pharma,"13,728,137.15",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001050,2024-07-17,20000323,Aurobindo Pharma,"480,614.65",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001056,2024-07-17,20000400,Medicamen Biotech Limited,"24,105,487.96",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001072,2024-07-17,20000335,Brawn Laboratories Ltd.,"9,058,985.42",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001193,2024-07-26,20000617,Skymap Pharmaceuticals Pvt.Ltd,"3,184,240.49",0,[NULL],[NULL],2025-10-23,-271,MISSING,ETB
4500001376,2024-08-23,20000357,Galentic Pharma,"10,306,539.26",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001473,2024-09-05,20000327,Bayer Ag,"449,542,702.95",0,[NULL],[NULL],2025-08-31,-324,MISSING,ETB
4500001588,2024-09-18,20000242,Orient Int.Holding Shanghai Ronghen,"7,940,963.44",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001599,2024-09-19,20000433,Reyoung Pharmaceutical,"4,309,470.81",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000720,2024-06-26,20000264,United Pharma (K) Limited,"1,269,486.39",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000721,2024-06-26,20000258,Sysmex  Europe SE,"13,917,582.86",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000760,2024-06-27,20000360,Guilin HBM health protection Inc,"244,752,305.47",0,[NULL],[NULL],2025-06-15,-401,MISSING,ETB
4500000769,2024-06-27,20000272,BD International,"26,378,969.62",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000778,2024-06-28,20000400,Medicamen Biotech Limited,"795,374.60",0,[NULL],[NULL],2025-08-02,-353,MISSING,ETB
4500000780,2024-06-28,20000337,Ciron Drugs And Pharmaceuticals Pvt,"1,546,790.92",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000789,2024-06-29,20000442,Scott Edil Pharmacia Ltd,"11,363,268.82",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000809,2024-06-29,20000445,Shiv dial sud and sons,"412,979.02",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000868,2024-07-03,10000744,Ethiopian Pharmaceuticals Manufactu,"55,137,332.03",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000828,2024-06-29,20000249,RISE GLOBAL GMBH,"8,521,683.33",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000687,2024-06-20,10000747,Cadila Pharmaceuticals -Ethiopia,"106,169,750.50",0,[NULL],[NULL],2025-03-12,-496,MISSING,ETB
4500000694,2024-06-20,20000213,Adonai Trading FZE,"2,864,482.10",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500002205,2024-11-04,20000216,Beeveejay Limited,"77,911,437.14",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500002263,2024-11-07,20000000,Drive Devilbiss International,"12,644,090.55",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500002334,2024-11-12,20000475,Zaman Project Management,"49,495,067.44",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500002370,2024-11-14,20000464,Unique Pharmaceutical Laboratories,"8,696,174.26",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500010873,2026-04-03,10000746,Sansheng Pharmaceutical Plc,"21,486,640",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500007967,2025-11-03,20000770,AXA PARENTERALS LIMITED,"1,903,125.51",0,[NULL],[NULL],2026-12-31,163,MISSING,ETB
4500006018,2025-07-08,20000153,Shenzhen Comen Medical Instrumnt Co,"6,867,084.40",0,[NULL],[NULL],2026-10-09,80,MISSING,ETB
4500006426,2025-08-13,20000400,Medicamen Biotech Limited,"2,011,214.95",0,[NULL],[NULL],2026-08-31,41,MISSING,ETB
4500006585,2025-08-20,20000464,Unique Pharmaceutical Laboratories,"9,519,430.40",0,[NULL],[NULL],2026-12-31,163,MISSING,ETB
4500007099,2025-09-21,20000337,Ciron Drugs And Pharmaceuticals Pvt,"57,608,290.83",0,[NULL],[NULL],2027-04-09,262,MISSING,ETB
4500007249,2025-09-28,20000358,Gst Corporation Ltd,"10,316,619.73",0,[NULL],[NULL],2026-10-08,79,MISSING,ETB
4500007879,2025-10-28,20000249,RISE GLOBAL GMBH,"6,775,710.45",0,[NULL],[NULL],2026-11-28,130,MISSING,ETB
4500007810,2025-10-26,20000324,Avian International,"2,032,479.66",0,[NULL],[NULL],2026-06-06,-45,MISSING,ETB
4500004219,2025-04-15,20000218,BOSTON MEDICAL FZE.,0,[NULL],[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500009465,2026-01-21,20000922,Mhl healthcare limited,"143,973,455.44","143,973,455.44",2026-04-23,[NULL],[NULL],[NULL],SUBMITTED_NOT_RECEIVED,ETB
4500009528,2026-01-23,20000922,Mhl healthcare limited,"143,731,477.84","143,731,477.84",2026-04-23,[NULL],[NULL],[NULL],SUBMITTED_NOT_RECEIVED,ETB
4500004306,2025-04-23,10002422,Medisafe Manufacturing PLC,"9,249,609.60","9,249,609.60",[NULL],2026-03-05,2026-03-23,-120,EXPIRED,ETB
4500002228,2024-11-05,20000369,Hetro Labs Ltd.,"931,789.01","931,789.01",[NULL],2026-01-06,2026-06-20,-31,EXPIRED,ETB
4500008829,2025-12-18,20000324,Avian International,"4,962,573.33",0,2026-01-02,2026-01-24,2026-07-12,-9,EXPIRED,ETB
4500004114,2025-04-08,20000428,Psychotropics India Limited,"99,070,864.78",0,2025-05-12,2025-05-29,2026-05-01,-81,EXPIRED,ETB
4500004558,2025-05-13,20000153,Shenzhen Comen Medical Instrumnt Co,"37,254,751.49",0,2025-12-29,2025-04-08,2026-07-15,-6,EXPIRED,ETB
4500007863,2025-10-28,20000407,Mission Pharma,"13,109,031.60",0,[NULL],2025-12-17,2026-05-31,-51,EXPIRED,ETB
4500004783,2025-05-22,20000249,RISE GLOBAL GMBH,"2,091,115.60",0,2025-07-21,2025-07-22,2026-07-16,-5,EXPIRED,ETB
